Well_ID,X,Y,Z,AI,SI,Vp,Vs,rho_b,rho_f,rho_m,K0,Kdry,Kf,Ksat,G0,Gdry,Gsat,facies,phi,perm,GR
20,24,73,22,NaN,2868568.75,2519.343018,1235.803833,2.321216822,1.002059579,2.644338131,36.28396225,3.645885944,1.824395537,10.00632,30.65210724,3.544987917,3.544987917,4,0.196751787,435.7775932,36.38756069
20,24,73,23,6218214,3026065.5,2610.626709,1270.449585,2.381885529,0.981311977,2.639955759,33.04196167,4.555247307,1.690179348,11.10748386,23.63486481,3.844463825,3.844463825,3,0.155591129,212.3049895,47.81679607
20,24,73,24,6240556.5,3034888.75,2616.712646,1272.55188,2.384884119,0.981416106,2.639950514,33.03822327,4.576129913,1.690803766,11.18033981,23.62694359,3.862053156,3.862053156,3,0.153790252,204.901068,56.79477304
20,24,73,25,6273958,3045874.25,2626.241943,1274.985107,2.388948917,0.98278141,2.639937878,33.02922058,4.602672577,1.699031711,11.29900646,23.60786629,NaN,3.883444309,3,0.151457641,195.5756413,54.624529
20,24,73,26,6317647.5,3057912.25,2639.107178,1277.39917,NaN,0.985697508,2.639914513,33.01245499,4.632752419,1.716877222,11.46471691,23.57236481,NaN,3.90617466,3,0.148744998,185.1000313,46.50350993
20,24,73,27,4164319.25,1966413.125,1909.398071,901.6276245,2.180959225,0.903181434,2.648041964,37.55949402,1.385933638,1.323515654,5.587379932,42.61466599,1.772972345,1.772972345,2,0.267690628,1136.460424,37.02291111
20,24,73,28,4228791,1995060.375,1929.38623,910.2463989,2.191780567,0.907124758,2.64798522,37.57383728,1.420884132,1.338167191,5.737642765,42.52614975,1.815996408,1.815996408,2,0.262056953,1062.791204,30.79781805
20,24,73,29,4290429.5,2021754.875,1948.541016,918.2000122,2.20186758,0.91100204,NaN,NaN,1.454025865,1.352893353,5.884910583,42.43708801,1.856375217,1.856375217,2,0.256810288,997.3108076,37.38915484
20,24,73,30,4343455,2044743.875,1964.963867,925.0349731,2.210450411,0.914082468,2.64787674,37.60133362,1.483001232,1.364825845,6.012786388,42.3576088,1.891459703,1.891459703,2,0.252294271,943.2954832,30.07850816
20,24,73,31,4383059,2062497,1977.094971,930.3439941,2.216918707,NaN,2.647836447,37.61149216,1.50566721,1.371915221,6.107281208,42.29574585,1.918831706,NaN,2,0.248805097,903.0113577,19.43727632
20,24,73,32,4406167.5,2073821.625,1983.976929,933.7852173,2.220876455,0.916274965,2.647809982,37.61818695,1.520361543,1.373448253,6.159729958,42.25506973,1.936504006,1.936504006,2,0.24656365,NaN,13.20102256
20,24,73,33,4411642.5,2077963.875,1985.302979,NaN,2.222150803,0.915374756,2.647796154,37.62171173,NaN,1.369894862,6.16760397,42.23370361,1.943132639,1.943132639,2,0.245693841,868.1335245,26.02889909
20,24,73,34,4400300,2074685.125,1981.405884,934.2075195,2.220796824,0.913529694,2.647790194,37.6232338,1.522846818,1.36266923,6.134531975,42.22446823,1.938186407,1.938186407,2,0.24621059,873.859084,26.8663394
20,24,73,35,4374788,NaN,1973.208618,931.09729,2.217093468,0.911263645,2.647785425,37.62440872,1.511228323,NaN,6.069580555,42.21737289,1.922091842,1.922091842,2,NaN,894.11651,20.70648698
20,24,73,36,4339055,2047852,1962.03479,925.9981079,2.211507797,0.909176707,2.647776842,NaN,1.492672563,1.345920444,5.984968185,42.2040062,1.896307111,1.896307111,2,0.250931232,927.4098856,NaN
20,24,73,37,4297590,2026722.75,1949.350098,919.3041382,2.204627037,0.9078089,2.647761345,37.63051987,1.469039917,1.34074235,5.893274784,42.1803894,1.863174677,1.863174677,2,0.25468187,971.5864983,22.7062967
20,24,73,38,4254659.5,2002693.375,1936.507813,NaN,2.197078466,0.907522202,2.647738934,37.63621902,1.442395329,1.339661956,5.805173397,42.14599609,1.82550621,1.82550621,2,0.258967969,1023.880285,28.57674522
20,24,73,39,4213884.5,1977521.375,1924.623291,903.2008057,2.189459324,0.908484578,2.647709608,37.64363098,1.41476059,1.343295336,5.728674889,42.1013298,1.786098838,1.786098838,2,0.26347952,1081.061109,24.9649155
21,70,192,19,4123833.75,1987459.5,1893.477783,912.5513916,2.177915096,0.881881297,2.648487806,37.4466095,1.389752269,1.24961102,5.390176296,43.32655334,1.813658834,1.813658834,2,0.266370928,1118.885625,32.71800323
21,70,192,20,4117383.25,1984062.625,1891.552734,911.491333,2.176721334,0.881754994,2.648492813,37.44538498,1.385717511,1.249197364,5.376973152,43.33441925,1.808455825,1.808455825,NaN,0.2670297,1127.634148,19.91613849
21,70,192,21,4112673.25,1979940.5,1890.282349,910.02771,2.175692558,0.882480085,2.648479462,37.44875336,1.381691813,1.251575589,5.371712208,43.3127594,NaN,1.801800728,2,0.26771639,1136.805455,28.37655721
21,70,192,22,4108557.75,1974578.125,NaN,908.001709,2.174641371,0.883946598,2.648447514,37.45685959,1.377135396,1.256413579,5.371752739,43.26076126,1.792920351,1.792920351,2,0.268521365,1147.624457,20.48336482
21,70,192,23,4103277,1967148.875,1888.072388,905.1593018,NaN,0.886025906,2.648396969,NaN,1.371117592,1.263337731,5.373173714,43.17909622,1.780583143,1.780583143,NaN,0.269599578,1162.231196,24.23688683
21,70,192,24,4094632.75,1956638.125,1885.91687,901.1936035,2.171162844,0.888574958,2.648329973,37.48657608,1.362409115,1.271930695,5.371057034,43.07136154,1.763309598,1.763309598,2,0.271155431,1183.54297,28.39550578
21,70,192,25,4080426.25,1942016,1882.17627,895.7927856,NaN,0.891485512,2.648250103,37.50678635,1.349684834,1.281886458,5.360556602,42.94364548,1.739643812,1.739643812,NaN,0.273411888,1214.94798,34.12467179
21,70,192,26,4059031.25,1922425.875,1876.38208,888.6863403,2.163222075,NaN,2.648160934,37.52934647,1.331812501,1.293226957,5.33838129,42.80212021,1.708433628,1.708433628,2,0.276568312,1259.87762,22.23007167
21,70,192,27,4029847,1897426.375,1868.393066,879.7203369,2.156851768,0.89844358,2.648066044,37.5533638,1.308144689,1.306330681,5.303731918,42.6526413,1.669204593,1.669204593,2,0.280754469,1321.294637,25.7606451
21,70,192,28,3993429.75,1867187.375,1858.417236,868.930603,2.148833752,0.902677894,2.647969007,37.57796478,NaN,1.321667671,5.258183956,42.50074768,1.622456193,1.622456193,2,0.285989732,1401.109426,32.1114234
21,70,192,29,3951230,1832630.75,1846.898682,856.6151123,2.139386415,0.907409132,2.647874117,37.60195923,1.244543552,1.339236498,5.204375744,42.35380173,1.569859266,1.569859266,2,0.292156288,1499.532838,18.97408437
21,70,192,30,3905189.25,1795387,1834.363892,843.3376465,2.128906488,0.912358999,NaN,37.62390518,NaN,1.358124018,5.144714832,42.22040176,1.51411736,1.51411736,2,0.298993043,1614.42095,28.31875262
21,70,192,31,3857480.25,1757592.875,1821.340332,829.8615723,2.117934942,0.917051435,2.647713661,37.6425705,1.168967843,1.376527905,5.081039429,42.10771179,1.458558679,1.458558679,2,0.306113352,1740.764841,25.03998137
21,70,192,32,3810599.5,1721596.5,1808.425415,817.03125,2.107136726,0.921010673,NaN,37.65754318,NaN,1.392448545,5.015720844,42.01779175,1.40659821,1.40659821,2,0.31304528,1870.580292,22.23260642
21,70,192,33,3767502.25,1689696.125,1796.388428,805.6665649,2.097264767,0.923953235,2.64760828,37.66925812,1.100191951,1.404521585,4.952788353,NaN,1.361331582,1.361331582,2,0.31928873,NaN,27.42117385
21,70,192,34,3767110.25,1685358.375,1796.761841,803.848938,2.096610785,0.925816476,2.647572994,37.67822266,1.096778512,1.412275076,4.962234974,41.89432144,1.354773521,1.354773521,2,0.32,2007.843137,29.69810874
21,70,192,35,3769544,NaN,1797.698364,NaN,NaN,0.926686347,2.647548199,37.68447876,NaN,1.415924311,4.971741676,41.85713577,1.353571057,1.353571057,2,0.32,NaN,NaN
21,70,192,36,NaN,1684347.125,1797.617798,803.2689819,2.096865654,0.9266904,2.647536278,37.68753815,1.097049713,1.415941238,4.971895695,41.83897781,1.352983832,1.352983832,2,0.32,2007.843137,28.65920046
21,70,192,37,3767022.75,1684304.5,1796.700073,803.3373413,2.09663415,0.925963461,2.647537947,37.68711853,1.097037435,1.412890553,4.964123726,41.84147644,NaN,1.353064656,2,0.32,2007.843137,27.62468798
21,70,192,38,3762931.5,1684580.25,1795.105957,803.6287842,2.096216917,0.924628675,2.64755249,37.68340683,1.096929431,1.407322526,4.94982481,41.86351013,1.35377717,1.35377717,NaN,0.32,2007.843137,20.53443698
21,70,192,39,3757544.25,1685163.25,1793.015259,804.1218262,2.095656633,0.922821283,NaN,37.676651,1.096732736,1.399852633,4.930565834,41.90369034,1.355076551,1.355076551,2,NaN,2007.843137,34.48365516
22,57,43,19,6565577.5,3318861.75,2761.072754,1395.706421,2.37790823,1.016062975,2.643114567,NaN,4.786998749,1.927714825,11.95182896,29.06037521,4.632156849,4.632156849,3,0.162998102,244.6836142,41.49528208
22,57,43,20,6478677.5,3230693.5,2726.277588,1359.500854,NaN,1.015059948,2.642340899,34.80423737,4.700657368,1.919926882,11.80649853,27.58784103,4.392130852,4.392130852,3,NaN,246.7039801,NaN
22,57,43,21,3904074.5,1778046.125,1835.993896,836.1730347,2.126409292,0.920319557,2.647655725,37.65729523,1.193047762,1.389642954,5.185517788,42.01928329,1.486754179,1.486754179,2,0.301763212,1662.749583,33.81227999
22,57,43,22,3912791.5,1787667.25,1837.981201,NaN,2.128852844,0.918061137,2.647680759,NaN,1.202696323,1.380553126,5.190087318,NaN,1.501162648,NaN,2,0.299966522,1631.285877,26.18332133
22,57,43,23,3926376.75,1800930.625,1841.334595,844.5740356,2.132353783,0.915418327,2.647713661,37.6426239,NaN,1.370066404,5.201747417,42.10739517,1.52101934,1.52101934,NaN,0.297501137,1588.821855,27.05184004
22,57,43,24,3943726,1816552,1845.802002,850.210022,NaN,0.912684381,2.647749424,37.63357162,NaN,1.359384179,5.220069885,42.16195679,1.54445076,1.54445076,2,0.294604053,NaN,14.65668476
22,57,43,25,3962929.5,1832903.625,1850.868774,856.0495605,2.141118526,0.910090983,2.647783279,37.62499237,1.248590708,1.349403977,5.242787361,42.2138176,1.569056273,1.569056273,2,0.29157334,NaN,28.72387232
22,57,43,26,3981388,1848194.625,1855.785278,861.4714966,2.145392656,0.907760441,NaN,37.61773682,1.264407992,1.340559602,5.265712261,42.25780106,1.59216702,1.59216702,2,0.288738089,1444.377467,19.46790028
22,57,43,27,3996212.75,1860695.25,1859.695313,865.9013672,2.14885354,0.905721545,2.647834301,37.61203003,1.277432323,1.332916617,5.283500195,42.29247665,1.611178637,1.611178637,2,0.286422779,1407.863829,15.63408651
22,57,43,28,4004741.75,1868927.125,1861.80542,868.8646851,2.150999069,0.903962612,NaN,37.60762405,1.285964131,1.326392531,5.290923595,42.31927872,1.623844743,1.623844743,2,0.284910676,1384.380997,33.35609492
22,57,43,29,4004938.75,1871819,1861.505615,870.0261841,2.151451349,0.902453661,2.647865772,37.60409927,1.288720608,NaN,5.283841133,42.34075546,1.628531456,1.628531456,2,0.284411062,1376.684697,20.0073347
22,57,43,30,3995718,1868827.875,1858.469116,869.2202148,2.150005102,0.90116787,2.647877693,37.60105896,1.285026908,1.316157103,5.26002121,NaN,1.624422908,1.624422908,2,0.28503457,1386.294317,27.32184227
22,57,43,31,NaN,1860011.75,1852.696777,866.4702759,2.146653891,0.900084496,2.647889137,37.59819794,1.274918914,1.312231779,NaN,42.37677383,1.611644983,1.611644983,2,0.286779856,1413.451018,22.54820209
22,57,43,32,3950196,1846016.125,1844.514771,861.9835815,2.141590834,0.899191856,2.647900105,37.59537506,1.259140968,1.309015036,NaN,42.39401627,1.591235638,1.591235638,2,0.289533299,1457.075163,23.00772491
22,57,43,33,3917151.25,1827982.375,1834.562012,856.1188965,2.135196924,0.898522496,2.647910595,37.59273911,1.239040136,1.306613207,5.099629402,NaN,1.564970374,1.564970374,2,0.293081748,1514.725138,28.80874421
22,57,43,34,3880847.5,1807377.875,1823.706055,849.3314819,2.128000498,NaN,2.647917747,37.59091568,1.216381431,1.305314541,5.030774593,42.42129135,1.535062909,1.535062909,2,0.297136648,1582.612971,21.1434466
22,57,43,35,3844613.25,NaN,1812.960693,842.1223755,2.120626926,0.898250401,2.647917986,37.59089279,1.193111062,1.305639267,4.964952946,NaN,NaN,1.50388515,2,0.301366424,1655.763226,28.24891552
22,57,43,36,3811857.5,1764984.5,NaN,835.0097656,2.113729239,0.898986161,2.647907734,37.59347916,1.171109915,1.308276057,4.909189224,42.40560913,1.47377944,1.47377944,2,0.30543307,1728.391608,28.29957671
22,57,43,37,3785617.5,1746381.125,1795.91394,828.4910278,2.107905865,0.900538683,2.647886038,37.5989418,1.151988387,1.313874602,4.869494915,42.37220764,1.446861148,1.446861148,2,0.30902848,NaN,32.2393997
22,57,43,38,3768177.25,1731282.625,1791.279419,823.0002441,2.10362339,0.902999103,2.647854805,37.60687637,1.136945248,1.322845817,4.850064278,42.32382202,1.424845934,1.424845934,2,0.311906295,1848.777757,24.76652111
22,57,43,39,3760638.75,1720521,1789.807495,818.850647,2.101141453,0.90629065,2.64781642,37.61658859,1.126697779,1.335041046,4.852353096,42.26478195,1.408849716,NaN,2,0.313905784,1887.177121,31.71810802
23,81,155,19,8789584,3526893.5,3334.12793,1337.846558,2.636246681,1.076249242,2.679205894,28.63762474,8.870121002,2.547873497,23.01434135,13.50435448,4.71844244,4.71844244,NaN,0.026799927,1.059438078,95.47249736
23,81,155,20,7440942.5,2906153,2922.759521,1141.520264,2.545861959,1.073935032,2.650110483,26.44540787,6.247668266,2.516741991,17.32484245,12.95024204,3.317432404,3.317432404,5,0.066140209,15.98318729,NaN
23,81,155,21,7422995,2901190,2917.435303,NaN,2.544356346,1.074190378,2.650398254,26.44660568,6.237309456,2.520138979,17.24535179,12.93414211,3.30806756,3.30806756,5,0.067276616,16.82384454,100.4853746
23,81,155,22,7401773.5,2895467.75,NaN,1138.813965,2.542529106,1.074468017,2.650708199,26.44789886,NaN,2.523844719,17.15140152,12.91681004,3.297399282,3.297399282,NaN,0.068631129,17.86391241,95.26600209
23,81,155,23,7376591.5,2889036.25,2903.8396,1137.286499,2.540288925,1.074724555,2.651011705,NaN,6.210158348,2.527276516,17.0395565,12.89984226,3.285661697,3.285661697,5,0.070242782,19.15649001,100.5524954
23,81,155,24,7346930.5,2881925.25,2895.279541,1135.709595,2.537554741,1.074931622,2.651285172,26.45030594,NaN,2.530055523,16.90737724,12.88455772,3.273030281,3.273030281,5,0.072147742,20.76335109,75.27596739
23,81,155,25,4412307.5,NaN,1985.016968,937.6277466,2.222805977,0.913021028,2.64786768,37.60361481,1.529798031,1.360690713,6.152945042,42.34371185,1.954170465,1.954170465,2,0.24501399,860.6413354,50.01990502
23,81,155,26,4368447.5,2057818.75,1972.149292,929.008728,2.215069294,NaN,2.647829294,37.6133461,1.500873327,1.363611937,6.066254616,NaN,1.911731601,1.911731601,2,0.249564882,NaN,24.07730647
23,81,155,27,4317662,2027510.75,1957.246582,919.0942993,2.205987692,0.914548993,2.647793293,37.62242889,1.467343092,1.366651654,5.966097832,42.22934723,1.863473535,1.863473535,2,0.254900952,974.2122958,26.66300697
23,81,155,28,4262091,1994036.25,1941.001099,908.1051025,2.195821047,0.915555716,2.647761106,NaN,1.430154562,1.370607495,5.858330727,42.17993927,1.810794592,1.810794592,2,0.260904448,1048.152262,30.67735367
23,81,155,29,NaN,1958613.25,1924.203857,896.4099731,2.184952497,0.916898429,2.647733688,37.63752365,1.390732408,1.375919819,5.748957634,42.13812256,NaN,1.755720496,2,0.267374478,1132.232298,30.0528944
23,81,155,30,4146808,1922755.5,1907.587524,884.4934692,2.173849344,NaN,2.647711515,37.6431694,1.350877523,1.38234973,5.642846107,42.10411453,1.700664639,1.700664639,2,0.274035209,1223.727722,20.60913167
23,81,155,31,4091957.25,1888155.625,1891.776611,872.9242554,2.163023472,0.920169115,2.647693634,37.64764786,1.312578082,1.389033556,5.543446541,42.07717896,1.648216844,1.648216844,2,0.280557604,1318.358959,NaN
23,81,155,32,4041793.75,1856555.125,1877.291138,NaN,2.152992487,0.921577036,2.647680759,NaN,1.277780771,1.39475596,NaN,42.05751801,1.600932956,NaN,2,0.286592408,1410.51602,NaN
23,81,155,33,3998091.5,1829553.125,1864.574341,853.2415161,2.144238234,0.92245537,2.647673368,37.6528244,1.248181343,1.398349762,5.373338223,42.04608917,1.561050653,1.561050653,2,0.291809595,1493.870147,30.70077197
23,81,155,34,3962357.75,1808447.5,1854.023438,846.1891479,NaN,0.922629595,2.647672653,37.65299988,1.225052476,1.399064898,5.305918694,42.04504395,1.530288696,1.530288696,NaN,0.295937894,1562.317396,23.13728396
23,81,155,35,3935689.75,1794072.25,1845.952148,841.4717407,2.132064819,0.922046781,2.647680044,37.65112686,NaN,1.396675706,5.252213001,42.05627823,1.509661198,1.509661198,2,0.298797661,1611.051473,29.80658957
23,81,155,36,3918711,1786694.875,1840.575195,839.1908569,2.129068613,0.920789182,2.647695541,NaN,1.200627089,1.391548157,5.213511467,42.0798912,1.499377966,1.499377966,2,0.300321377,1637.465357,22.61963921
23,81,155,37,3911590.75,1785972.625,1838.012207,839.208313,2.128163576,0.919089556,2.647716761,37.64182281,NaN,1.384677649,5.191146851,NaN,1.49880302,1.49880302,2,0.300558297,1641.600623,27.22953941
23,81,155,38,3914036.5,NaN,1838.273926,841.1798096,2.12919116,0.917299509,2.64773941,37.63605499,1.203891397,1.377514601,5.186297417,42.14697647,1.506580472,1.506580472,NaN,0.299662712,1626.008825,25.07108586
23,81,155,39,3925233.25,1800641.125,1841.219971,844.6316528,2.131865501,0.915805101,2.647760153,37.63084793,NaN,1.37159121,NaN,42.17840576,1.520878434,1.520878434,2,0.297868339,1595.094901,25.1135861
24,36,118,19,6234999,2998313.75,2638.02002,1268.582642,2.363514662,1.024887681,2.644321918,36.26915741,NaN,1.99905777,11.37657356,30.6143589,3.803608418,3.803608418,4,NaN,295.6350725,52.29189201
24,36,118,20,6005189.5,2737555.25,2544.166504,1159.796265,2.360375881,1.025623918,2.64182663,34.09537888,3.66197896,2.005249023,11.04486084,25.61254311,3.175006151,NaN,4,0.174143203,299.5411268,54.8194057
24,36,118,21,5823406,2531313,2470.118164,1073.70874,2.357541561,1.026292562,2.63958168,32.27760696,3.459898233,2.010906219,NaN,21.97022629,2.717892647,2.717892647,4,0.174823011,303.1369819,46.86165134
24,36,118,22,7165227.5,3760659.5,2956.135986,1551.523804,NaN,1.010326982,2.645268917,37.14834213,5.394237041,1.884010911,NaN,33.97587204,5.834753036,5.834753036,3,0.135429795,139.1697368,53.11759796
24,36,118,23,7161532.5,3759725.75,2955.580566,1551.647217,2.423054457,1.010785937,2.645284891,NaN,NaN,1.887434602,13.38812923,34.01832199,5.833767891,5.833767891,NaN,0.135962466,140.8390862,29.77229761
24,36,118,24,7153608,3754073.5,2953.216309,1549.790161,2.422310829,1.011104226,2.645266294,37.14622498,5.380153656,1.889815927,13.368783,33.9691658,NaN,5.818026066,3,0.136434152,142.3286216,33.05994699
24,36,118,25,7142595,3744725.5,2949.548096,1546.391479,2.421589613,NaN,NaN,37.10854721,5.368636608,1.892064214,13.3463459,33.85017014,NaN,5.790811539,3,0.136876884,143.7364226,30.64751337
24,36,118,26,7136849,3740802.5,2948.034424,1545.221802,2.420883894,1.011851072,2.645214319,37.10248947,5.361389637,1.895428181,13.33251762,33.83110428,5.780369282,5.780369282,3,0.137342634,145.2275979,32.06896271
24,36,118,27,4336666.5,2024274.875,1964.041626,916.7778931,NaN,0.920073092,2.647623777,37.66534424,1.471802592,1.388645053,6.04297924,41.97111511,1.855810404,1.855810404,2,0.25445968,968.928608,35.04997532
24,36,118,28,4335215,2021725.75,1963.819702,915.8265381,2.207542181,0.92088753,2.647610426,37.66874313,1.469423771,1.391947627,6.044847012,NaN,1.851550102,1.851550102,2,0.25485747,NaN,33.17798982
24,36,118,29,4330326.5,2017014.625,1962.638062,914.1734619,2.206380606,0.921875417,2.647598505,37.67172623,1.464410067,1.395974755,6.040328979,41.93302917,NaN,1.843901157,2,0.255671329,983.4857004,29.01800259
24,36,118,30,4320384.5,NaN,1959.968994,911.656189,2.204312563,0.922861338,2.647589684,37.67397308,1.456068277,1.400017142,6.02509737,41.91963959,1.83204174,1.83204174,2,0.25701278,999.7831416,23.66215413
